#Date;Time;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac;INV;Pac;DaySum;Status;Pdc1;Pdc2;Udc1;Udc2;Temp;Uac
23.10.2020;17:50:00;1;161;16900;36;48;20;476;326;29;234;2;164;16800;36;13;8;463;287;30;234;3;160;16900;36;13;31;464;319;30;234;4;154;15000;36;0;9;310;341;29;234;5;149;16200;36;12;75;440;446;30;234;6;162;17400;36;25;39;405;410;30;235;7;165;17000;36;41;20;457;299;30;233;8;161;17200;36;13;6;440;266;29;232
23.10.2020;17:45:00;1;210;16900;36;80;38;512;327;30;234;2;211;16700;36;36;22;503;314;30;234;3;208;16900;36;36;54;503;338;30;234;4;204;15000;36;13;26;383;409;29;234;5;201;16200;36;38;97;431;457;30;233;6;208;17300;36;44;57;427;423;31;234;7;209;17000;36;67;35;498;323;30;233;8;211;17200;36;46;17;504;307;29;232
23.10.2020;17:40:00;;;;;;;;;;;;;16700;36;163;104;541;348;30;234;3;416;16900;36;163;139;544;362;30;234;4;408;14900;36;112;122;451;450;29;234;5;409;16200;36;147;204;465;485;30;234;6;423;17300;36;153;165;468;454;31;235;7;415;16900;36;192;117;540;356;30;234;8;423;17200;36;173;102;552;351;29;232
23.10.2020;17:35:00;1;461;16900;36;243;140;563;363;30;234;2;460;16700;36;193;119;540;350;30;234;3;459;16800;36;190;159;553;365;30;234;4;435;14900;36;124;136;461;457;30;235;5;437;16100;36;164;213;474;483;30;234;6;468;17300;36;174;186;471;460;31;235;7;462;16900;36;219;134;548;357;30;234;8;469;17200;36;208;117;565;344;30;234
23.10.2020;17:30:00;1;488;16800;36;254;149;558;360;30;234;2;486;16700;36;206;131;551;355;30;234;3;485;16800;36;209;167;560;363;30;234;4;454;14900;36;142;143;466;464;30;234;5;455;16100;36;179;222;475;493;31;234;6;494;17300;36;190;204;472;469;31;234;7;488;16900;36;239;146;548;359;30;234;8;497;17100;36;217;129;553;352;30;233
23.10.2020;17:25:00;1;668;16800;36;367;224;575;371;30;234;2;664;16600;36;314;203;563;365;30;234;3;666;16800;36;319;240;570;371;30;234;4;621;14800;36;229;221;477;478;30;235;5;636;16100;36;277;310;484;497;31;234;6;679;17200;36;282;302;482;480;31;235;7;664;16800;36;350;220;566;370;30;234;8;679;17100;36;329;202;567;365;30;233
23.10.2020;17:20:00;1;655;16700;36;359;219;564;367;30;234;2;654;16600;36;312;200;567;368;30;234;3;657;16700;36;319;237;573;371;30;234;4;610;14800;36;224;219;480;481;30;234;5;638;16000;36;277;314;481;493;31;233;6;673;17200;36;281;303;481;484;31;234;7;661;16800;36;346;219;566;370;31;233;8;676;17000;36;333;204;572;370;30;233
23.10.2020;17:15:00;1;713;16700;36;396;244;576;372;30;234;2;709;16500;36;343;222;566;370;30;234;3;710;16600;36;349;258;574;374;31;234;4;670;14700;36;252;250;482;483;30;234;5;684;15900;36;300;336;486;497;31;234;6;724;17100;36;305;325;481;483;31;234;7;711;16700;36;380;239;565;370;31;234;8;727;17000;36;362;222;568;366;30;233
23.10.2020;17:10:00;1;746;16600;36;414;255;568;366;30;234;2;742;16400;36;368;236;568;368;31;234;3;744;16600;36;373;271;577;373;31;234;4;708;14700;36;274;268;485;493;30;234;5;721;15900;36;317;358;484;503;31;234;6;762;17000;36;326;343;486;486;31;234;7;745;16700;36;400;253;569;371;31;234;8;763;16900;36;386;237;572;369;30;232
23.10.2020;17:05:00;1;924;16500;36;524;327;582;374;31;234;2;916;16400;36;470;303;575;373;31;234;3;922;16500;36;478;343;583;378;31;235;4;878;14600;36;357;350;490;496;31;235;5;895;15800;36;409;446;492;501;31;234;6;942;17000;36;417;436;491;488;32;235;7;924;16600;36;511;323;577;375;31;234;8;943;16800;36;494;308;575;370;31;233
23.10.2020;17:00:00;1;1073;16500;36;615;386;587;379;31;235;2;1063;16300;36;562;361;581;376;31;235;3;1071;16400;36;574;403;585;380;31;235;4;1004;14500;36;426;411;497;504;31;235;5;1033;15800;36;489;511;497;504;31;235;6;1097;16900;36;498;515;495;493;32;235;7;1074;16500;36;605;383;580;378;31;235;8;1096;16800;36;594;369;580;374;31;233
23.10.2020;16:55:00;1;1151;16400;36;667;418;585;376;31;234;2;1140;16200;36;609;392;581;375;31;234;3;1150;16400;36;622;435;588;380;31;234;4;1039;14500;36;450;417;501;524;31;235;5;1117;15700;36;535;551;494;507;31;234;6;1176;16800;36;535;560;499;495;32;235;7;1153;16400;36;654;418;580;378;31;235;8;1175;16700;36;641;403;577;372;31;233
23.10.2020;16:50:00;1;1518;16300;36;889;567;592;382;31;234;2;1499;16100;36;828;536;588;380;31;234;3;1514;16300;36;849;579;593;385;31;234;4;1366;14400;36;624;579;510;530;31;236;5;1483;15600;36;731;733;499;511;31;234;6;1547;16700;36;720;750;503;500;32;235;7;1515;16300;36;876;560;590;382;31;235;8;1540;16600;36;865;548;586;378;31;232
23.10.2020;16:45:00;1;1648;16200;36;973;621;596;387;31;236;2;1630;16000;36;913;586;596;387;31;237;3;1643;16100;36;934;632;599;387;31;236;4;1468;14300;36;686;624;520;535;32;237;5;1612;15500;36;802;792;501;514;31;236;6;1691;16600;36;792;829;509;507;32;237;7;1661;16200;36;962;620;594;385;31;236;8;1692;16400;36;960;609;598;388;32;235
23.10.2020;16:40:00;1;1389;16000;36;810;515;590;383;31;235;2;1373;15900;36;752;484;593;385;31;235;3;1383;16000;36;770;525;593;384;31;235;4;1267;14100;36;568;536;510;528;32;237;5;1353;15300;36;659;669;499;512;32;235;6;1422;16400;36;658;688;505;505;32;236;7;1395;16100;36;801;512;587;380;31;236;8;1423;16300;36;795;501;593;383;32;233
23.10.2020;16:35:00;1;1354;15900;36;789;500;588;381;31;234;2;1338;15800;36;729;469;585;379;32;234;3;1348;15900;36;745;513;590;382;31;234;4;1290;14000;36;569;561;498;515;32;236;5;1318;15200;36;634;657;502;514;32;234;6;1382;16300;36;638;665;500;497;32;235;7;1351;16000;36;774;494;584;381;32;235;8;1375;16200;36;762;483;583;375;32;233
23.10.2020;16:30:00;1;1514;15800;36;893;568;591;384;31;235;2;1501;15600;36;829;538;590;383;32;235;3;1510;15800;36;845;578;592;385;32;235;4;1475;13900;36;660;655;511;502;32;235;5;1486;15100;36;720;749;503;517;32;235;6;1555;16200;36;732;748;502;505;32;235;7;1516;15900;36;874;560;588;382;32;235;8;1543;16100;36;870;550;591;382;32;233
23.10.2020;16:25:00;1;1274;15700;36;738;470;585;380;32;235;2;1263;15500;36;684;442;585;379;32;235;3;1272;15700;36;698;480;585;381;32;235;4;1227;13800;36;539;530;502;503;32;235;5;1239;15000;36;590;622;501;512;32;235;6;1309;16100;36;603;624;498;501;33;236;7;1282;15700;36;730;467;583;379;32;234;8;1306;16000;36;723;458;584;379;32;233
23.10.2020;16:20:00;1;1333;15600;36;772;492;584;377;32;236;2;1322;15400;36;716;464;580;374;32;236;3;1331;15600;36;729;507;583;380;32;236;4;1300;13700;36;574;569;490;507;32;237;5;1297;14900;36;622;647;498;511;32;236;6;1369;16000;36;634;654;494;497;33;237;7;1337;15600;36;762;488;581;378;32;236;8;1355;15800;36;748;475;579;374;32;234
23.10.2020;16:15:00;1;1562;15500;36;917;586;587;379;32;235;2;1550;15300;36;857;557;584;376;33;235;3;1559;15400;36;873;600;585;380;33;236;4;1536;13600;36;692;691;495;511;33;236;5;1547;14800;36;748;776;498;510;33;235;6;1604;15900;36;755;776;497;501;33;236;7;1565;15500;36;906;580;585;380;32;235;8;1582;15700;36;887;566;583;377;33;233
23.10.2020;16:10:00;1;1648;15300;36;974;622;588;383;33;235;2;1638;15200;36;910;592;587;381;33;235;3;1649;15300;36;930;635;588;382;33;235;4;1615;13500;36;736;729;511;517;33;236;5;1634;14600;36;794;821;501;512;33;235;6;1703;15700;36;807;827;501;504;33;236;7;1661;15400;36;966;620;586;381;32;235;8;1680;15600;36;950;608;589;379;33;233
23.10.2020;16:05:00;1;1527;15200;36;896;573;585;379;33;236;2;1516;15000;36;833;544;585;378;33;236;3;1525;15200;36;852;586;584;381;33;236;4;1483;13300;36;666;660;492;515;33;236;5;1508;14500;36;731;755;497;511;33;235;6;1573;15600;36;740;760;497;499;34;236;7;1540;15200;36;886;570;583;379;32;235;8;1558;15500;36;873;559;582;379;33;233
23.10.2020;16:00:00;1;1506;15100;36;883;567;583;379;33;237;2;1495;14900;36;824;535;583;377;34;237;3;1503;15000;36;840;577;583;380;34;237;4;1480;13200;36;663;666;493;510;33;236;5;1500;14400;36;717;759;495;505;33;237;6;1548;15500;36;732;750;497;498;34;237;7;1514;15100;36;874;561;581;378;33;235;8;1532;15300;36;859;549;580;379;34;235
23.10.2020;15:55:00;1;1589;14900;36;934;598;582;376;34;237;2;1571;14800;36;871;565;584;377;34;237;3;1583;14900;36;891;608;582;380;34;237;4;1562;13100;36;702;709;493;511;34;236;5;1572;14300;36;757;796;496;511;34;237;6;1629;15300;36;770;788;498;499;34;237;7;1593;15000;36;923;592;584;378;33;236;8;1611;15200;36;905;579;579;375;34;235
23.10.2020;15:50:00;1;1768;14800;36;1047;670;582;377;34;238;2;1749;14700;36;980;635;585;377;35;238;3;1768;14800;36;1005;683;584;380;35;238;4;1708;13000;36;783;772;497;516;34;237;5;1744;14100;36;863;874;497;505;34;237;6;1819;15200;36;865;889;498;500;35;238;7;1780;14900;36;1037;670;586;379;34;236;8;1800;15100;36;1023;657;580;376;35;236
23.10.2020;15:45:00;1;2146;14700;36;1282;824;584;379;35;238;2;2116;14500;36;1208;782;588;378;35;238;3;2136;14600;36;1240;830;586;384;35;238;4;2016;12800;36;952;923;506;523;34;237;5;2124;14000;36;1067;1062;497;508;35;238;6;2191;15000;36;1049;1090;503;504;36;239;7;2156;14700;36;1270;819;589;381;34;237;8;2175;14900;36;1255;808;584;379;35;236
23.10.2020;15:40:00;1;2215;14500;36;1322;853;584;380;35;238;2;2187;14300;36;1254;810;589;379;36;238;3;2206;14500;36;1289;857;587;385;36;238;4;2070;12700;36;995;932;513;526;34;237;5;2134;13800;36;1090;1051;504;498;35;238;6;2276;14900;36;1097;1128;505;504;36;239;7;2234;14500;36;1323;852;589;380;35;236;8;2263;14700;36;1311;844;584;379;36;237
23.10.2020;15:35:00;1;2162;14300;36;1294;832;581;381;36;237;2;2137;14200;36;1224;789;585;377;36;237;3;2158;14300;36;1251;840;584;381;36;237;4;2052;12500;36;978;936;506;520;35;237;5;2104;13600;36;1072;1038;499;489;35;237;6;2225;14700;36;1072;1099;500;503;36;238;7;2175;14400;36;1287;826;586;378;35;236;8;2200;14600;36;1276;820;579;376;36;237
23.10.2020;15:30:00;1;2402;14100;36;1440;929;581;379;36;237;2;2376;14000;36;1369;887;585;377;36;237;3;2394;14100;36;1403;934;583;382;36;237;4;2236;12300;36;1085;1015;511;525;35;236;5;2324;13500;36;1187;1147;501;492;36;237;6;2460;14500;36;1192;1226;501;502;37;237;7;2413;14200;36;1434;923;587;379;36;235;8;2443;14400;36;1422;916;581;376;37;236
23.10.2020;15:25:00;1;2688;13900;36;1622;1048;580;378;37;238;2;2657;13800;36;1547;1000;585;377;37;237;3;2665;13900;36;1582;1037;584;387;37;237;4;2293;12100;36;1142;1014;518;535;35;237;5;2569;13300;36;1343;1247;497;475;36;237;6;2708;14300;36;1299;1374;508;502;37;238;7;2691;14000;36;1608;1037;587;378;36;236;8;2723;14200;36;1601;1034;582;377;37;237
23.10.2020;15:20:00;1;3202;13700;36;1943;1259;583;380;37;238;2;3167;13600;36;1865;1208;587;378;38;238;3;3175;13700;36;1899;1246;584;386;38;238;4;2594;11900;36;1310;1157;521;537;35;237;5;3036;13100;36;1599;1470;496;462;37;238;6;3175;14100;36;1527;1626;508;505;38;239;7;3142;13700;36;1888;1213;590;379;37;236;8;3123;14000;36;1843;1196;583;378;38;236
23.10.2020;15:15:00;1;3433;13400;36;2091;1347;585;381;37;239;2;3385;13300;36;2011;1290;589;379;38;239;3;3523;13400;36;2103;1405;591;385;38;239;4;2425;11700;36;1215;1075;531;531;35;238;5;3567;12800;36;1918;1702;498;477;37;239;6;3478;13800;36;1585;1882;513;509;38;239;7;3654;13500;36;2180;1448;597;381;37;237;8;3684;13700;36;2192;1423;586;380;38;237
23.10.2020;15:10:00;1;3051;13100;36;1848;1196;580;379;38;238;2;3014;13000;36;1770;1146;583;377;38;238;3;3049;13100;36;1813;1204;582;380;38;238;4;2572;11500;36;1306;1138;517;520;35;237;5;2936;12500;36;1564;1405;494;466;37;237;6;3125;13500;36;1519;1583;503;502;38;238;7;3074;13200;36;1843;1195;588;378;37;236;8;3105;13400;36;1837;1188;582;377;38;236
23.10.2020;15:05:00;1;3433;12900;36;2092;1354;581;378;38;238;2;3408;12800;36;2014;1309;583;377;38;238;3;3452;12900;36;2069;1368;584;381;38;238;4;2517;11300;36;1294;1100;523;527;36;237;5;3271;12300;36;1785;1537;495;474;37;238;6;3505;13300;36;1688;1815;506;503;39;239;7;3507;12900;36;2118;1374;588;378;38;236;8;3550;13100;36;2113;1368;582;377;39;237
23.10.2020;15:00:00;1;3783;12600;36;2304;1495;580;377;39;239;2;3757;12500;36;2226;1453;581;376;39;239;3;3796;12600;36;2281;1506;583;380;39;239;4;2939;11100;36;1527;1291;522;526;36;239;5;3635;12000;36;1946;1743;493;462;38;239;6;3888;13000;36;1919;1973;503;502;39;239;7;3812;12600;36;2313;1491;586;376;38;238;8;3857;12800;36;2307;1491;581;376;39;237
23.10.2020;14:55:00;1;5415;12300;36;3266;2117;584;381;38;240;2;5311;12200;36;3151;2067;588;380;38;240;3;5321;12300;36;3198;2141;588;383;39;240;4;2914;10900;36;1550;1239;544;550;36;239;5;5162;11700;36;2780;2466;496;459;37;240;6;5590;12600;36;2861;2849;508;507;39;241;7;5480;12300;36;3402;2184;594;381;38;239;8;5702;12500;36;3511;2269;586;379;39;239
23.10.2020;14:50:00;1;4182;11900;36;2561;1662;580;378;38;240;2;4143;11700;36;2475;1609;582;376;38;240;3;4196;11800;36;2538;1678;583;380;39;240;4;2963;10600;36;1562;1275;527;539;36;239;5;4092;11300;36;2210;1963;496;457;37;239;6;4331;12200;36;2129;2213;500;503;39;240;7;4243;11900;36;2557;1664;588;379;38;238;8;4245;12100;36;2536;1644;583;377;38;238
23.10.2020;14:45:00;1;6922;11500;36;4290;2809;594;386;37;241;2;6856;11400;36;4135;2761;600;385;37;241;3;6801;11500;36;4193;2752;597;389;37;241;4;3276;10400;36;1718;1433;559;542;36;241;5;6089;10900;36;3493;2778;507;502;36;241;6;7098;11800;36;3601;3594;513;515;38;242;7;6821;11500;36;4170;2702;604;386;36;241;8;6879;11700;36;4164;2706;596;386;37;240
23.10.2020;14:40:00;1;2928;10900;36;1773;1145;586;382;36;238;2;2892;10800;36;1695;1095;587;380;36;238;3;2904;10900;36;1726;1135;588;387;36;237;4;2680;10100;36;1306;1244;519;516;36;238;5;2836;10400;36;1460;1407;504;496;35;238;6;2979;11300;36;1450;1506;511;507;37;238;7;2935;11000;36;1758;1134;592;382;35;237;8;2970;11200;36;1756;1132;587;381;36;236
23.10.2020;14:35:00;1;3163;10700;36;1919;1241;588;382;36;238;2;3124;10600;36;1837;1187;588;381;36;238;3;3148;10700;36;1878;1238;588;386;36;237;4;2928;9900;36;1465;1345;516;518;36;237;5;3045;10200;36;1592;1494;503;500;35;237;6;3243;11000;36;1591;1636;508;506;37;238;7;3174;10700;36;1906;1232;592;381;35;236;8;3208;10900;36;1901;1230;588;380;37;236
23.10.2020;14:30:00;1;3341;10400;36;2029;1312;585;381;36;238;2;3300;10300;36;1942;1260;588;380;36;238;3;3329;10400;36;1987;1315;587;386;37;238;4;3071;9600;36;1553;1401;514;519;36;238;5;3213;9900;36;1696;1555;500;484;35;238;6;3423;10700;36;1681;1730;507;506;37;239;7;3346;10500;36;2014;1301;591;381;36;237;8;3378;10600;36;2006;1297;586;380;37;237
23.10.2020;14:25:00;1;3850;10200;36;2343;1518;586;382;37;239;2;3809;10100;36;2256;1467;589;380;37;239;3;3847;10200;36;2309;1529;590;385;37;239;4;3466;9400;36;1794;1565;513;524;36;238;5;3724;9700;36;1984;1796;499;478;36;238;6;3962;10500;36;1961;2009;507;508;37;239;7;3866;10200;36;2335;1515;593;381;36;237;8;3908;10400;36;2338;1511;588;381;37;237
23.10.2020;14:20:00;1;3732;9800;36;2268;1469;586;382;36;239;2;3693;9800;36;2186;1420;588;380;37;239;3;3730;9800;36;2234;1478;589;385;37;239;4;3320;9100;36;1722;1491;515;524;36;238;5;3580;9400;36;1914;1720;500;479;35;239;6;3845;10100;36;1900;1949;506;507;37;239;7;3755;9900;36;2267;1469;591;381;36;237;8;3798;10000;36;2268;1467;588;380;37;237
23.10.2020;14:15:00;1;3505;9500;36;2129;1378;582;379;37;238;2;3466;9400;36;2047;1326;584;378;37;238;3;3500;9500;36;2095;1382;585;383;37;238;4;3021;8800;36;1579;1327;512;523;36;237;5;3294;9100;36;1782;1556;498;481;35;237;6;3598;9800;36;1770;1829;504;504;37;238;7;3524;9600;36;2125;1376;589;379;36;237;8;3565;9700;36;2122;1374;584;377;37;236
23.10.2020;14:10:00;1;4015;9300;36;2444;1585;580;379;37;238;2;3967;9200;36;2357;1530;582;377;37;238;3;4001;9200;36;2409;1590;582;380;37;238;4;3550;8600;36;1867;1580;508;522;36;238;5;3797;8800;36;2043;1812;497;478;36;238;6;4120;9500;36;2045;2085;500;503;38;239;7;4009;9300;36;2432;1569;586;378;36;237;8;4053;9400;36;2426;1571;582;377;37;236
23.10.2020;14:05:00;1;4665;8900;36;2850;1850;579;378;37;239;2;4606;8800;36;2748;1790;580;376;37;239;3;4643;8900;36;2811;1850;581;379;38;239;4;4120;8300;36;2205;1825;502;522;36;239;5;4379;8500;36;2371;2082;494;477;36;239;6;4774;9200;36;2384;2421;497;501;38;240;7;4636;8900;36;2824;1819;584;376;37;238;8;4687;9100;36;2820;1825;580;375;38;237
23.10.2020;14:00:00;1;8214;8500;36;5074;3292;592;385;36;243;2;8115;8400;36;4939;3214;594;383;36;243;3;8336;8500;36;5123;3377;595;386;36;244;4;5647;7900;36;3936;1658;508;541;35;243;5;7337;8100;36;4453;3062;502;512;35;243;6;8594;8800;36;4278;4465;505;512;37;244;7;8414;8600;36;5137;3364;600;382;35;242;8;8489;8700;36;5168;3358;591;382;36;242
23.10.2020;13:55:00;1;4313;7900;36;2635;1715;590;384;34;239;2;4289;7800;36;2554;1671;592;383;34;240;3;4337;7900;36;2622;1732;592;386;34;240;4;3572;7500;36;2058;1407;514;525;34;240;5;3921;7500;36;2214;1777;508;515;33;239;6;4481;8100;36;2226;2275;506;509;35;240;7;4371;7900;36;2655;1718;595;383;33;239;8;4411;8000;36;2648;1717;590;382;34;239
23.10.2020;13:50:00;1;5279;7500;36;3239;2107;592;386;33;241;2;5242;7400;36;3145;2053;595;384;33;241;3;5253;7500;36;3207;2102;595;387;33;241;4;4085;7200;36;2516;1469;516;525;33;241;5;4757;7200;36;2762;2115;510;521;32;241;6;5471;7700;36;2715;2798;509;512;34;241;7;5329;7500;36;3223;2097;599;386;32;240;8;5359;7700;36;3211;2083;593;384;33;239
